student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
148,1,2,2,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,9,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,21,9,13,6,4,3,8,2,0,3,3,4,0,0,0,0,0,0,0,0
164,14,1,2,1,6,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0
165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3,3,0,2,0,2,2,0,1,0,0,1,2,0,0,0,0,2,0,0
175,16,3,1,3,1,4,3,3,0,0,5,0,12,0,2,0,0,0,0,0
177,16,3,1,0,1,0,0,1,0,1,0,0,0,4,0,0,0,1,0,7
178,4,2,7,5,1,2,1,2,0,0,1,2,0,5,0,0,3,1,1,0
182,4,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184,9,3,1,0,1,4,1,0,0,2,0,0,1,2,29,0,0,0,1,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
191,9,3,1,3,2,3,1,0,0,1,0,0,0,2,3,0,0,0,0,0
194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,2,0,8,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0
196,13,8,0,2,1,1,6,0,0,0,0,0,5,0,5,0,0,0,0,0
197,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
201,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,9,3,6,2,1,0,2,3,1,0,1,0,0,1,7,2,0,0,0,4
225,7,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,6,0,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,18,14,5,1,1,2,4,22,0,3,0,0,0,1,4,1,3,1,0,1
231,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
233,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,14,1,0,2,5,2,4,0,1,0,1,0,0,1,5,0,0,0,0,0
238,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
240,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,23,3,2,7,8,0,11,5,1,0,1,1,0,11,3,0,2,3,0,0
245,8,2,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
246,7,8,1,3,6,0,1,15,1,0,0,0,1,3,0,0,0,0,0,0
252,5,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,3,2,7,1,1,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0
256,18,1,0,1,2,2,6,4,0,0,0,0,0,0,0,0,4,1,0,0
258,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,19,4,2,3,1,0,5,2,0,0,0,0,5,0,2,0,1,0,0,0
269,12,1,1,0,2,5,5,4,0,0,1,0,0,1,0,0,0,2,0,0
271,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
274,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
275,7,5,1,0,3,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0
277,6,2,1,3,2,2,2,0,0,5,0,0,0,0,0,0,2,0,0,0
279,9,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,4,5,0,2,1,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0
291,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,49,14,2,4,11,0,10,3,12,0,0,0,4,2,7,0,4,3,0,2
294,12,0,5,2,4,1,0,2,0,3,0,0,0,3,0,0,2,0,0,0
297,5,1,0,5,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5,5,2,0,4,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0
299,5,1,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
304,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
305,4,0,2,5,0,0,7,0,1,1,0,0,0,0,0,0,2,0,0,0
306,1,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
309,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
314,2,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,3,1,4,1,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0
320,7,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,13,6,0,1,8,2,0,2,0,1,0,6,1,0,7,0,0,10,1,6
327,5,5,0,0,4,0,1,1,0,0,0,0,0,1,0,6,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,8,7,2,1,1,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0
337,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,16,6,2,0,8,1,6,0,2,1,1,2,0,2,0,2,2,0,0,0
346,13,3,2,2,2,1,5,0,0,2,0,0,2,4,0,0,2,0,0,0
347,3,0,1,2,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
357,33,2,4,4,5,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0
358,6,0,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0
360,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
361,5,0,0,0,0,0,0,2,3,0,0,0,0,1,3,0,0,0,0,1
365,12,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,22,18,4,2,0,4,1,3,0,2,6,0,1,1,0,2,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,4,0,0,0,1,0,1,5,0,1,0,0,2,1,0,0,0,3,0,0
378,2,3,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
390,6,0,0,5,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0
395,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,8,5,2,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,23,16,11,6,7,5,0,7,2,1,0,0,0,1,0,1,0,4,0,12
401,10,5,1,5,1,0,2,3,1,0,0,0,0,0,0,0,1,0,1,0
405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,12,4,2,1,4,1,0,3,0,1,0,0,0,0,0,0,0,2,0,1
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,13,3,9,1,4,0,9,1,0,0,0,0,2,0,0,0,1,1,0,0
417,1,4,0,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,13,4,1,1,2,2,0,0,0,0,0,0,0,1,0,0,5,1,1,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
425,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
429,7,1,2,8,1,1,1,0,0,1,0,0,3,1,3,0,1,2,1,0
430,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
432,13,5,2,2,1,3,7,0,13,1,1,0,0,0,0,0,0,0,0,1
435,8,4,0,0,7,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
439,7,3,1,0,9,1,1,0,0,0,0,2,2,0,0,0,0,1,0,0
440,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,7,3,0,5,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0
442,2,1,1,3,1,1,6,1,0,0,0,0,0,4,0,0,0,0,0,1
443,16,1,1,2,3,2,0,0,0,0,1,0,0,1,3,0,0,0,1,0
445,7,1,1,1,4,0,11,0,1,0,0,0,1,0,0,2,0,0,0,0
447,9,0,0,1,1,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0
449,6,1,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0
450,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,4,3,4,2,0,0,2,0,0,1,1,0,0,2,0,2,0,0,0,0
456,2,2,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459,7,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
461,8,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464,11,4,9,4,0,4,5,0,1,8,8,0,0,0,0,0,0,0,0,0
465,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,6,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
467,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
468,4,1,2,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
469,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
471,6,1,3,4,0,0,1,0,1,0,0,0,0,1,2,0,0,2,0,8
475,9,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
479,17,3,5,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
481,4,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
482,29,7,2,3,1,2,0,23,1,0,0,0,0,1,0,0,1,4,0,0
483,8,5,0,5,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,11,2,4,4,2,3,1,1,7,0,0,0,0,1,0,0,0,0,1,0
495,14,1,2,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
497,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
498,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
503,1,2,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
507,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
509,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,34,7,3,9,4,3,4,1,0,11,0,0,8,1,5,0,0,3,0,0
514,13,5,0,2,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
515,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,6,0,0,0,3,3,0,0,0,0,0,1,5,1,0,0,0,0,0,0
518,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,8,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
525,9,4,1,13,8,3,14,0,2,2,0,0,4,0,1,0,0,0,0,0
527,2,0,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
528,12,2,7,1,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1
530,5,7,0,4,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,3,0,1,0,0,2,0,0,4,1,0,0,5,0,1,0,0,0,0,0
540,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
545,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,15,6,7,2,5,0,1,4,1,0,0,0,0,3,0,0,2,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
555,10,3,1,2,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0
556,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3
557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,15,2,3,2,1,1,1,0,0,0,0,2,2,3,0,0,0,0,0,0
562,4,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
565,16,2,2,4,6,1,2,0,0,0,0,2,2,0,2,0,0,1,0,1
566,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,21,8,4,2,3,0,2,4,1,3,0,0,0,0,3,0,0,0,0,0
572,10,3,0,8,0,1,2,8,0,1,0,1,0,0,0,0,0,0,0,0
573,0,1,1,6,0,0,0,1,1,3,0,0,7,0,0,0,0,0,0,0
574,1,0,0,3,3,3,0,0,0,13,6,0,2,1,0,1,0,0,1,0
576,16,2,1,8,6,2,2,0,1,0,0,0,5,0,0,1,0,0,0,0
578,9,0,4,5,5,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
581,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,9,0,0,1,8,0,0,8,1,1,0,0,0,2,0,0,0,0,0,0
584,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587,5,1,1,2,0,1,2,2,0,0,0,0,0,0,0,0,3,1,0,5
590,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
593,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
594,12,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
595,16,2,0,7,0,4,12,0,0,4,0,0,0,4,7,0,0,0,0,0
597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
606,18,2,0,4,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
607,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
608,4,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
609,1,4,0,0,3,1,0,5,0,5,0,0,0,0,0,0,2,0,0,0
610,21,0,3,3,0,8,15,0,1,0,0,0,0,8,0,0,1,0,0,0
611,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
613,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,21,0,1,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,6,11,5,10,0,1,0,0,0,3,0,0,1,0,7,0,2,4,0,1
619,2,2,0,4,1,2,1,1,7,0,0,0,0,0,0,0,0,1,0,0
622,13,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,17,0,2,0,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
625,3,1,0,0,1,1,0,0,0,0,0,0,6,3,0,0,0,0,0,0
630,15,1,3,7,14,2,3,0,0,0,0,1,5,6,0,1,0,0,0,0
636,3,2,2,0,1,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
643,7,2,4,1,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0
645,11,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,5
647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,5,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,6,1,0,2,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
653,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
