student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
110,4,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
111,6,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0
112,2,10,8,7,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
116,3,9,4,1,0,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127,8,2,3,10,0,5,9,0,1,0,3,0,0,0,0,1,0,0,0,0
128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,5,0,1,2,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
138,11,8,1,4,4,3,0,6,5,2,0,1,0,0,0,0,0,0,3,0
139,4,5,0,17,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0
140,1,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
148,9,2,2,0,4,2,0,0,0,1,0,1,0,0,0,3,0,0,0,0
150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
162,1,9,3,0,0,4,1,0,6,0,2,0,0,0,0,0,0,0,0,0
164,12,5,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,1,11,0,2,1,1,0,6,2,0,0,0,0,0,4,0,0,0,0
170,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
173,4,7,4,13,1,14,8,4,0,0,3,0,0,0,0,0,0,0,0,0
175,3,5,4,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,5,9,5,0,3,1,6,1,0,0,4,2,0,0,0,2,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0
185,1,1,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,11,8,1,3,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,3,1,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0
200,1,1,0,4,1,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0
201,1,8,0,10,0,5,3,0,1,3,2,0,0,0,0,2,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,12,10,13,3,0,7,2,9,1,0,2,0,0,2,0,0,1,0,0,0
225,6,0,4,0,3,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
229,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,7,13,0,17,0,2,8,0,8,5,1,0,0,0,0,0,0,0,5,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,2,3,5,0,0,1,0,0,0,3,0,0,0,7,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,6,3,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
242,7,5,1,1,0,1,1,3,0,2,1,0,0,0,0,0,0,0,1,0
245,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
252,8,12,1,3,4,3,2,1,0,1,0,2,1,1,0,0,0,0,1,0
254,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
255,1,5,1,3,0,2,0,1,3,0,0,0,0,0,0,3,0,0,0,0
256,5,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
258,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
269,7,6,8,4,3,11,6,0,1,0,3,0,0,0,0,0,0,0,0,0
271,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,4,1,4,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
275,8,1,2,0,5,1,1,0,0,0,0,2,0,0,0,1,2,0,0,0
277,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,10,2,0,1,2,1,4,0,0,0,0,0,0,0,2,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,6,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,6,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2,3,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
291,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
293,5,4,7,3,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0
294,6,9,3,2,2,4,1,1,7,0,3,0,0,0,0,0,0,0,0,0
297,0,3,7,0,0,3,0,4,0,4,1,0,0,0,0,0,0,0,0,0
298,4,15,9,1,10,3,2,7,0,2,0,0,1,0,0,0,2,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,4,3,1,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
305,3,2,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0
306,2,6,3,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0
309,6,6,9,3,0,2,16,0,4,1,12,3,0,0,0,0,0,0,1,0
314,4,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,6,3,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
320,3,7,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
322,1,2,4,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,5,5,3,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
326,2,9,4,5,0,12,3,4,0,1,0,1,0,0,0,0,0,0,3,0
327,2,3,4,4,0,4,3,1,3,1,0,0,0,0,0,0,0,0,2,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,11,13,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
341,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
345,3,7,14,5,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0
346,7,9,5,3,4,12,1,0,0,1,0,0,1,0,0,0,0,0,3,0
347,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
349,14,4,4,2,2,1,0,0,0,1,1,0,0,0,0,2,0,0,1,1
351,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,4,10,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0
358,15,1,7,2,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,5,7,0,0,5,0,5,1,1,0,4,1,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,7,3,5,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,4,7,3,0,0,2,0,0,1,3,0,0,0,0,0,1,0,0,2,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
384,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
390,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
394,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
396,5,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,8,7,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
401,4,8,6,3,0,7,0,0,0,3,4,1,0,0,0,0,0,2,0,0
405,6,2,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,16,8,1,2,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0
413,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0,8,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
418,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
425,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,1,1,0,0,8,0,9,0,0,1,0,0,0,0,0,0,0,0,0
429,4,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
430,14,10,2,5,5,3,2,0,2,0,5,0,0,0,0,2,0,0,3,0
431,1,1,6,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,0,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,1,3,6,2,2,3,3,1,5,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2,12,3,3,2,1,4,1,4,0,0,1,0,3,0,4,0,0,0,1
445,8,2,0,0,2,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0
447,6,2,4,1,0,0,2,0,1,3,0,0,0,0,0,2,0,0,0,0
449,0,1,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
450,5,0,1,0,6,6,0,0,1,0,0,0,0,0,0,1,0,0,3,0
452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,7,3,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,6,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
459,3,3,1,0,6,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0
464,0,4,1,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
465,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
466,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1,10,0,3,3,11,0,0,0,0,0,1,0,0,0,3,0,0,0,0
468,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1,1,4,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,4,0
471,8,6,12,1,11,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0
475,8,3,3,0,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
479,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,10,11,3,0,0,4,1,1,0,3,4,0,0,1,1,0,2,0,7,0
483,4,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
487,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,12,7,3,0,4,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0
495,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
498,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,13,10,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
503,7,12,7,8,8,6,4,0,1,1,3,0,0,0,0,0,0,0,0,0
507,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,5,10,2,2,0,3,3,0,4,0,3,0,0,0,0,0,0,0,0,0
514,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,3,1,2,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,0
518,0,17,1,1,6,11,3,0,2,0,0,0,0,0,0,0,0,0,6,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,6,14,4,12,5,8,18,0,0,0,2,1,0,0,1,2,0,0,1,0
527,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2,7,5,11,1,6,1,3,4,0,7,0,0,0,0,0,0,0,2,0
530,0,4,6,2,0,0,5,2,0,0,5,0,0,0,0,0,0,0,1,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
540,4,6,2,2,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
545,0,2,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
549,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,5,5,13,4,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0
551,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,4,3,7,2,2,2,0,5,0,1,2,0,0,0,0,1,0,0,1,0
557,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
558,1,11,2,6,0,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0
562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,3,14,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1,5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0
573,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
574,3,3,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
576,3,8,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
578,1,3,4,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
579,4,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
580,5,4,5,1,0,5,1,0,1,0,0,2,0,0,0,0,0,0,1,0
581,6,9,2,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584,3,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0
587,2,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,4,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,3,0
594,3,9,11,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
595,2,5,3,4,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
597,5,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,2,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
607,4,5,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
608,5,9,2,8,0,6,5,1,0,0,1,0,0,0,0,0,0,0,2,0
609,3,7,0,5,1,2,0,1,0,0,0,0,0,0,0,3,0,0,8,0
610,1,11,3,12,1,9,0,3,0,0,6,0,0,0,0,0,0,0,6,0
611,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,9,2,5,9,1,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0
614,6,5,7,6,7,0,11,6,1,0,1,2,0,0,0,0,1,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
619,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
625,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
630,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,3,2,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
645,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
649,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,27,5,1,7,4,3,5,17,4,0,0,0,0,0,2,0,0,0,3,1
653,7,7,10,3,6,3,1,1,0,1,4,0,0,0,0,0,1,0,1,0
