student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
245,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,5,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,23,2,0,2,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,16,1,3,0,4,3,0,0,0,0,0,1,0,0,0,0,6,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,10,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287,10,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0
298,5,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
299,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2,7,3,1,5,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,36,18,10,3,4,5,5,5,0,6,0,0,0,0,0,0,0,3,0,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,4,1,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
326,10,4,1,3,8,0,1,0,0,5,0,0,0,3,4,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,12,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,62,4,0,3,14,3,3,1,0,0,0,0,10,4,0,1,0,1,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2,5,1,1,1,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,3,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0
394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,5,4,4,2,4,3,5,0,1,1,0,0,1,0,0,0,2,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
420,13,10,1,0,7,1,1,1,1,0,0,0,0,4,3,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,11,2,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,18,1,4,2,1,1,3,0,1,2,0,0,0,0,0,0,0,0,1,0
430,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
435,17,1,0,1,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,7,6,3,0,10,1,0,2,0,2,5,0,1,1,0,0,0,3,0,3
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,7,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,6,9,8,2,2,4,3,8,0,0,1,0,0,0,0,0,0,0,3,0
459,14,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
461,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,9,3,1,2,0,0,1,4,0,0,0,1,0,0,0,0,0,9,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,9,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,13,0,4,0,2,1,0,1,0,0,0,0,2,0,1,0,0,0,2,0
475,27,4,0,1,3,6,3,0,0,0,0,0,0,0,7,1,0,2,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,22,14,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
487,8,2,0,2,8,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,6,4,1,5,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0
499,10,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
503,22,9,6,0,8,3,6,1,11,1,0,0,1,0,1,2,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,5,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
515,3,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
517,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,12,1,2,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,9,3,3,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,6
528,3,6,1,1,3,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0
530,2,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
545,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0
546,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,2,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,16,11,3,2,3,2,3,1,0,0,0,0,3,1,0,1,0,8,0,0
556,9,1,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0
557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,16,4,9,8,6,3,1,0,0,0,0,0,0,0,0,0,0,1,6,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,13,1,1,1,4,0,0,0,0,2,0,0,2,0,0,2,2,0,0,1
567,13,1,1,1,4,0,0,0,0,2,0,0,2,0,0,2,2,0,0,1
570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,5,0,0,2,3,2,0,5,3,0,0,0,0,0,0,11,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,9,10,2,3,2,1,3,0,1,2,0,0,0,0,0,1,1,0,1,0
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,2,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
583,7,1,0,0,0,0,2,2,4,1,1,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,3,1,4,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,17,2,1,2,4,1,1,4,0,0,2,0,0,0,0,0,0,1,1,1
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,18,3,0,0,6,2,1,2,0,2,0,0,0,0,1,0,1,2,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,6,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,10,4,1,1,8,1,1,0,0,0,0,2,1,0,0,1,0,1,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,5,3,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0
622,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
643,15,2,16,0,3,1,3,0,5,1,0,2,0,0,0,4,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1,3,0,0,0,0,0,0,2,0,0,1,2,0,0,3,0,0,0,0
