student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
49,1,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,1,5,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
52,12,2,5,4,1,1,3,1,0,1,0,0,0,2,0,0,2,0,1,0
53,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,18,3,6,0,4,4,8,2,3,0,1,0,0,0,0,0,4,3,0,0
56,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,8,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,7,1,1,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3
65,15,3,4,3,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
67,7,8,2,0,2,4,9,3,2,0,0,1,0,0,6,0,0,1,0,0
69,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
72,4,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,4,1,2,0,3,4,5,11,0,0,0,0,0,0,1,0,0,0,0,2
75,37,1,2,3,6,0,6,2,3,1,0,0,0,0,5,1,3,3,0,0
77,1,2,0,1,0,1,0,2,0,1,0,0,0,1,0,2,0,1,0,1
83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,37,8,5,2,5,3,2,10,0,1,0,6,1,4,0,1,0,2,0,5
93,2,2,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0
95,19,10,11,8,0,1,7,0,2,0,0,0,2,1,0,0,2,0,4,4
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,9,8,1,0,6,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0
106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
108,4,2,0,0,3,0,0,0,0,0,0,0,0,1,3,0,1,1,0,2
109,12,3,1,1,2,0,2,12,4,0,0,0,0,0,0,0,1,2,1,3
110,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,6,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
112,26,6,5,3,2,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0
114,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,7,0,3,2,11,2,1,1,0,0,0,0,1,0,1,0,1,0,3,0
116,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,9,2,4,0,2,0,1,9,1,0,0,1,0,1,4,0,0,2,0,2
127,13,3,0,1,1,1,0,0,1,0,0,0,0,0,8,0,0,0,0,1
128,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
133,12,0,3,6,0,4,3,3,2,0,0,0,0,0,0,0,4,0,0,0
138,15,5,5,2,0,3,1,3,0,2,0,0,0,0,0,0,1,7,0,0
139,12,2,6,4,3,0,1,0,0,1,0,0,0,1,9,0,2,1,0,0
140,18,5,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,4,4,2,0,0,1,1,5,0,1,0,0,0,0,0,0,2,0,0,0
147,3,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
148,7,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0
150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,36,5,1,5,3,4,0,4,2,1,0,0,0,0,2,0,0,1,0,0
162,5,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0
164,4,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,10,3,2,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4
175,20,7,2,3,6,1,5,9,1,2,0,0,0,1,4,0,0,0,0,5
177,14,4,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,2
178,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
182,27,0,6,4,4,1,5,4,0,1,1,0,0,3,12,0,0,1,0,9
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,6,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,3,0,0,0,0,0,3,0,0,2,0,0,1,2,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,9,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
191,2,1,0,0,1,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0
194,8,3,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
196,16,5,0,1,2,1,7,9,0,1,0,0,0,0,6,0,0,1,0,0
197,4,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201,15,5,9,11,8,4,0,2,3,1,2,0,0,8,5,0,1,3,1,7
205,17,2,10,3,3,0,3,0,0,0,0,0,0,2,2,0,0,0,0,7
212,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
216,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
217,4,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
225,3,3,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,19,0,3,0,10,1,3,1,0,0,0,0,0,0,3,0,0,3,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,2,1,3,1,1,0,0,0,0,0,0,1,4,0,0,4,0,0,1
235,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,9,3,3,2,2,0,0,7,0,0,0,0,0,0,3,0,0,10,0,0
238,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
240,2,2,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
242,13,0,1,1,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6
245,7,2,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
246,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
252,8,7,7,3,5,0,0,0,1,2,0,0,1,0,3,0,0,1,0,0
254,6,1,0,0,3,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0
255,30,6,6,2,22,5,3,7,0,0,0,1,0,2,3,0,0,2,0,5
256,32,6,10,6,4,1,7,0,0,1,0,0,2,0,2,0,3,0,0,0
258,4,5,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265,4,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
268,3,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
269,6,4,1,0,2,0,0,5,1,0,0,0,0,0,5,0,0,14,0,0
271,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274,13,3,2,3,6,2,7,2,0,1,1,0,0,4,0,0,0,0,3,0
275,16,2,5,1,3,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0
277,17,3,0,2,3,2,2,0,2,0,1,0,0,0,0,0,1,0,0,0
279,3,1,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0
281,8,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,26,4,3,7,11,6,3,0,2,1,0,2,0,3,0,0,0,2,0,0
294,29,3,4,6,7,10,6,2,4,2,0,2,24,5,0,0,4,0,0,6
297,2,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5
298,13,8,0,2,1,0,1,1,0,2,0,0,1,0,2,0,3,4,0,0
299,1,5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
304,5,1,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
305,3,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
306,8,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
309,2,0,4,1,3,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0
314,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,22,5,2,7,2,1,5,3,3,3,0,0,0,0,0,0,1,15,0,1
320,18,2,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0
322,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,4,3,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1
326,6,5,2,0,2,3,9,0,0,0,0,0,0,0,0,0,1,0,1,1
327,9,2,1,3,1,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0
330,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,26,8,2,2,7,0,5,0,2,0,0,0,0,0,9,0,0,5,0,0
337,0,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,15,2,4,7,0,5,1,0,0,0,0,0,1,0,2,0,2,0,0,0
346,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0
347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,16,7,2,0,8,4,1,6,0,1,0,0,0,2,1,1,1,0,0,0
357,35,2,2,1,6,0,14,13,1,1,0,0,0,1,5,0,2,5,0,1
358,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
367,13,7,5,0,3,0,0,3,1,1,0,0,0,0,0,0,0,16,0,5
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,39,14,1,7,9,2,0,35,0,5,0,2,0,3,4,0,0,3,0,28
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,13,11,1,2,2,0,0,0,1,3,0,0,0,2,0,0,0,2,0,0
378,12,23,1,3,1,3,1,2,0,1,0,0,0,0,1,1,0,4,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,8,2,0,2,4,1,5,1,6,2,0,0,1,0,2,0,0,1,0,4
394,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,19,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
398,7,3,0,5,9,2,1,1,0,0,0,0,1,2,0,1,0,0,0,0
399,4,4,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0
401,10,12,4,5,1,2,7,1,0,1,0,0,0,1,0,0,2,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,8,10,2,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
413,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,7,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0
417,7,5,1,5,3,0,0,2,0,0,0,0,1,2,0,0,0,0,0,4
418,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
420,28,11,3,0,4,8,0,3,0,1,0,0,0,2,1,0,0,2,0,0
421,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,7,1,2,0,3,1,0,4,0,0,0,0,0,0,3,0,2,0,0,0
425,7,4,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
428,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,5,4,0,0,3,0,4,5,2,0,1,0,0,0,0,0,0,4,0,0
430,15,5,7,7,2,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0
431,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0
432,6,2,2,5,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,1
435,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
439,6,3,0,4,3,1,0,10,0,0,0,0,0,0,0,0,3,0,0,0
440,5,0,0,2,0,0,1,0,0,0,0,0,0,4,6,0,0,0,0,6
441,3,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,4,2,13,0,1,0,2,5,0,1,0,0,0,0,4,0,0,4,0,0
443,8,3,2,4,8,0,2,1,2,3,0,0,0,0,2,0,1,1,0,8
445,4,3,3,4,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
447,2,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
449,4,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
450,4,2,4,1,2,3,1,0,0,0,0,0,0,1,0,0,0,4,2,2
452,13,4,4,0,7,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0
453,5,2,0,3,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
456,5,2,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459,9,2,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,3,0,0,0,1,0,3,0,0,0,0,0,0,6,0,0,0,0,0
464,10,8,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,2,6
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,3,5,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
467,6,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
468,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2,2,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
471,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
475,4,3,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
479,12,3,1,0,1,1,2,0,0,3,0,0,0,4,0,0,0,0,0,3
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,5,9,3,0,5,1,1,3,0,0,0,0,0,3,14,0,1,1,0,0
483,7,3,1,0,2,1,0,4,0,0,0,0,0,3,0,0,4,0,0,0
487,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
493,7,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3,3,1,4,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1
499,13,0,0,3,9,0,0,1,0,0,0,0,0,1,0,0,1,8,0,2
503,24,13,11,1,2,1,2,0,0,3,1,0,0,8,1,0,0,0,0,6
507,1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3
509,8,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,45,5,17,8,13,9,15,5,7,0,2,1,1,1,4,0,0,0,0,0
514,13,9,10,2,3,0,6,4,0,1,0,0,0,1,1,0,0,0,0,1
515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,6,3,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,14,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,16,1,0,7,9,2,1,0,0,0,0,0,0,1,5,0,4,0,0,0
527,35,0,7,6,3,4,3,5,0,0,0,0,0,0,0,0,2,0,0,0
528,12,5,6,2,3,1,0,5,0,0,0,0,5,0,1,0,1,4,0,5
530,34,5,3,0,2,1,0,3,0,0,0,0,2,1,1,0,0,5,0,4
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
540,3,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
545,4,2,3,2,0,1,1,0,0,0,0,0,0,6,1,0,0,1,0,3
546,2,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
547,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,5,1,1,0,0,0,10,0,0,1,0,0,3,1,1,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
553,3,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,11,0,0,0
555,9,8,4,1,13,5,1,1,0,1,0,0,0,2,0,0,1,0,0,3
556,15,5,4,1,6,1,3,1,0,0,0,2,1,1,5,0,0,0,0,0
557,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,12,4,8,3,2,3,1,1,3,0,1,0,1,0,0,1,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,18,2,2,1,2,0,3,6,0,1,0,0,2,1,0,0,0,1,1,3
566,31,9,2,6,2,2,2,6,2,0,1,0,0,0,11,0,0,0,0,0
567,31,9,2,6,2,2,2,6,2,0,1,0,0,0,11,0,0,0,0,0
570,12,2,1,0,2,1,1,5,1,0,1,0,0,0,2,2,0,0,0,2
572,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,19,4,3,4,9,1,9,0,0,2,0,0,8,0,0,1,1,4,2,0
578,10,7,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
579,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
580,4,1,0,4,3,2,2,0,0,0,0,0,0,1,1,0,0,1,0,9
581,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,7
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,16,3,0,0,12,0,0,7,4,0,0,0,1,12,0,0,1,2,0,1
584,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,6,1,0,2,0,1,0,1,0,0,0,0,0,3,0,0,3,1,0,0
594,21,5,1,2,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,3
595,9,2,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,2,0,3
597,5,2,1,2,0,0,1,6,0,0,0,0,0,2,0,0,0,2,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
607,8,2,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
608,7,4,0,2,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0
609,12,1,0,0,2,3,0,0,0,2,0,0,0,1,1,0,0,0,0,2
610,7,2,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
611,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0
613,5,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0
614,20,4,6,1,4,1,2,7,0,5,0,0,0,3,2,0,0,2,0,4
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,9,6,3,3,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,1
622,5,3,1,1,0,0,6,9,0,0,0,0,0,1,2,0,0,0,0,3
623,12,5,2,1,4,8,1,2,3,0,2,0,0,1,0,0,0,0,0,0
625,1,1,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
630,9,0,2,3,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1
636,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,22,4,1,1,1,1,2,1,0,0,1,0,0,1,0,0,2,0,0,0
643,28,5,3,3,2,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0
645,11,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
652,16,0,7,7,15,1,2,2,0,2,1,0,0,1,0,0,1,0,0,0
653,7,4,1,0,4,1,0,0,3,0,0,0,0,0,0,0,4,0,0,1
