student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
51,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52,2,3,1,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0
53,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,7,2,1,1,7,1,3,0,0,0,0,0,0,0,1,0,0,0,0
56,3,15,3,1,0,4,3,5,0,0,0,0,0,0,0,0,0,0,2,0
60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,4,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,8,7,5,7,4,7,7,0,3,0,0,0,0,1,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,8,4,2,4,5,8,3,0,1,0,4,0,0,3,0,0,0,0,0,0
75,11,3,2,0,1,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0
77,1,3,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,10,8,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0
91,3,14,15,3,0,4,7,0,1,0,1,5,0,1,0,0,0,0,0,0
93,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,8,18,0,4,3,14,4,0,1,6,13,2,0,0,0,4,0,0,1,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,3,0,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
106,7,3,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,13,14,3,0,10,6,1,4,3,1,2,0,0,0,0,1,0,0,0,0
109,5,6,3,0,3,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0
110,5,10,1,5,0,1,0,3,5,0,0,1,0,0,0,0,0,0,0,0
111,10,11,1,2,2,7,0,0,2,0,6,0,0,0,0,1,0,0,0,0
112,7,2,8,5,3,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0
114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115,6,5,1,1,5,2,0,0,8,0,2,0,0,0,0,2,1,0,0,0
116,1,1,0,0,2,2,0,0,3,7,0,3,0,0,0,0,0,0,0,0
118,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,17,4,10,22,2,19,12,0,2,0,0,1,0,5,0,1,0,0,0,0
128,2,8,1,1,0,2,2,3,3,0,0,1,0,1,0,0,0,0,0,0
132,6,1,4,2,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0
133,10,5,6,6,1,5,2,0,0,0,0,2,0,0,0,0,0,0,2,0
138,3,21,3,3,3,7,3,2,4,0,2,1,0,1,0,0,2,0,1,0
139,25,24,4,17,14,12,27,2,1,5,4,0,0,0,0,2,0,0,0,0
140,8,19,3,0,2,5,0,1,0,2,1,0,0,3,0,0,0,0,0,1
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
145,2,7,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,6,3,3,1,2,4,1,0,0,1,10,0,0,0,0,0,0,0,1,0
148,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2,13,10,2,2,5,2,2,3,0,3,1,0,0,0,0,0,0,3,0
164,0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
165,12,8,11,0,1,6,1,2,1,3,0,1,0,0,0,0,2,0,4,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
170,1,4,2,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0
172,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173,28,27,29,15,7,11,7,24,12,2,0,0,0,5,0,0,0,0,0,0
175,7,9,3,16,0,6,4,0,12,0,2,1,0,0,0,0,0,0,0,0
177,8,7,1,4,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,8,6,14,8,0,5,6,0,5,1,14,0,0,0,0,2,0,0,2,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2,2,2,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
185,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,9,5,5,4,0,12,6,2,0,0,1,0,0,3,0,0,0,0,0,0
188,2,2,1,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,1,0,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
194,11,2,17,4,3,5,4,0,0,1,3,0,0,0,0,1,1,0,2,0
195,4,6,0,4,0,5,17,0,0,0,0,0,0,1,0,0,0,0,0,0
196,12,13,2,11,1,5,2,0,5,0,1,0,0,0,0,0,0,0,1,0
197,3,5,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
200,6,4,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,2,35,17,9,9,15,5,8,3,2,6,0,0,2,0,2,0,0,1,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216,9,1,1,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,6,8,10,2,0,8,10,5,2,0,7,1,0,2,0,0,0,0,3,0
225,3,4,7,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,10,7,1,2,0,2,3,0,2,0,3,0,0,0,0,0,0,1,0,0
229,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,8,4,4,4,7,7,4,0,2,0,0,1,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,6,3,1,11,2,10,10,0,1,1,0,2,0,2,0,0,0,0,0,0
236,5,2,1,1,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0
237,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,7,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,15,9,5,6,1,5,1,7,2,0,0,0,0,0,1,4,0,0,0
242,14,18,19,16,2,15,2,2,13,1,8,1,0,1,0,0,0,0,1,0
245,1,2,2,0,0,1,0,1,2,0,5,0,0,0,0,1,0,0,0,0
246,1,0,1,0,0,2,4,0,1,0,2,0,0,2,0,0,0,0,0,0
252,9,12,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
254,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255,6,6,13,13,5,1,11,0,0,0,1,0,0,0,0,1,0,0,0,0
256,11,3,2,6,6,2,4,2,1,0,1,5,0,0,0,0,0,0,2,0
258,0,5,2,0,1,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0
262,0,5,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
268,14,7,3,13,0,6,6,5,14,0,11,2,0,0,0,0,0,0,1,0
269,19,2,8,3,3,3,1,1,1,2,1,13,0,0,0,1,0,0,0,0
271,1,1,0,1,1,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0
274,3,9,1,4,1,3,6,1,0,2,0,0,0,0,0,0,0,0,0,0
275,10,5,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
277,10,9,11,3,1,3,0,0,2,7,1,0,0,0,0,0,1,0,0,0
279,9,9,3,0,5,9,4,0,0,0,0,0,0,0,0,3,2,0,2,0
281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,3,7,0,2,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0
287,3,7,0,2,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0
289,5,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
291,8,6,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
293,8,9,1,5,2,0,1,1,6,0,3,0,0,2,0,0,0,0,2,0
294,1,16,2,3,0,7,12,1,3,0,2,0,0,0,0,0,0,0,2,1
297,16,11,11,7,3,6,3,5,12,5,0,0,0,0,0,0,0,0,3,0
298,9,14,5,0,4,6,7,0,1,0,3,0,0,0,0,0,0,0,1,0
299,3,4,3,1,3,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0
304,2,12,3,6,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
305,9,8,5,1,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0
306,13,13,3,2,0,1,5,0,10,0,0,0,0,0,0,0,0,0,3,0
309,0,12,0,5,3,12,4,1,2,0,0,1,0,1,0,0,0,0,0,0
314,2,14,8,6,0,0,4,0,3,0,3,0,0,0,0,0,0,0,1,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,4,2,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
320,1,5,4,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
322,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,10,1,5,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
326,3,7,3,1,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0
327,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,5,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
336,20,22,6,1,6,8,1,0,14,1,1,0,0,0,0,0,0,0,1,0
337,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
339,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2,0,9,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,9,16,21,5,2,23,10,5,22,0,1,0,0,0,0,1,0,0,4,0
346,27,12,11,22,24,13,4,5,15,1,1,1,0,0,0,0,0,0,3,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,9,3,1,4,0,11,3,0,0,0,7,0,0,0,0,0,0,0,2,0
351,5,6,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,16,12,6,6,7,9,4,0,12,0,0,0,0,0,0,2,0,0,2,0
358,12,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2,4,2,0,6,0,5,1,3,0,0,0,0,0,0,1,0,0,0,0
367,6,6,1,6,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,4,9,7,1,1,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0
375,6,6,8,4,0,7,2,0,0,0,0,0,0,0,0,4,0,1,0,0
376,12,14,1,1,0,3,4,2,0,2,0,0,0,0,0,0,0,0,1,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
386,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0
390,4,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
391,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,7,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
393,3,3,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
394,7,16,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0
395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396,11,13,13,0,3,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0
398,5,17,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
399,5,12,3,4,5,4,0,0,3,0,1,0,0,0,0,0,0,0,4,0
401,9,21,0,22,0,1,2,3,0,0,6,0,0,0,0,0,0,0,3,0
405,12,39,7,14,2,17,2,4,0,0,16,1,0,0,0,3,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,9,9,6,1,12,3,2,0,4,2,1,0,0,0,0,0,1,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2,19,1,1,3,1,12,0,0,2,0,0,0,0,0,0,0,0,0,1
418,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,12,10,4,0,9,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,3,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,2,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
429,6,7,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
430,8,9,6,14,1,34,1,2,13,0,0,0,0,0,0,0,0,0,1,0
431,3,2,3,1,3,2,2,0,3,0,1,0,0,1,0,0,0,1,1,0
432,0,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
435,1,2,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
439,4,7,2,3,0,3,2,2,0,0,7,0,0,0,0,0,2,0,0,1
440,11,7,2,4,3,3,2,1,1,0,2,0,0,1,0,1,0,0,1,0
441,3,5,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
442,5,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,12,8,8,40,1,8,8,0,10,0,1,0,0,0,0,0,0,0,0,0
445,14,16,3,2,3,4,5,13,0,1,2,0,0,0,0,0,0,0,0,0
447,1,9,3,8,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
449,4,6,1,0,1,1,4,2,4,0,0,0,0,0,0,0,0,0,2,0
450,0,3,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
452,16,11,1,0,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
453,7,19,1,1,6,3,0,0,2,0,7,0,0,0,0,0,0,0,0,0
456,5,6,2,0,0,2,0,0,1,3,0,0,0,0,0,2,0,0,2,0
459,4,16,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,3,10,0,1,0,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0
464,13,7,13,6,2,2,4,0,3,0,0,2,0,0,0,9,0,0,3,0
465,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,3,4,2,1,1,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0
467,6,18,1,1,4,7,3,0,0,2,0,1,0,0,0,0,0,0,0,0
468,5,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,9,8,0,6,5,1,3,7,0,0,7,3,0,0,0,0,0,0,0,0
471,7,7,3,10,3,6,14,0,1,0,0,0,0,0,0,0,1,0,1,0
475,10,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2,4,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
481,3,1,2,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0
482,15,13,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483,17,17,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0
487,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,10,4,8,0,5,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0
495,3,3,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
497,2,2,0,1,2,1,2,0,0,1,0,0,0,0,0,4,0,0,1,0
498,2,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
499,3,8,3,1,3,4,0,3,1,0,0,0,0,2,0,2,0,0,0,0
503,19,35,18,8,2,19,21,4,6,1,2,1,0,2,0,1,0,0,0,0
507,3,5,1,6,4,1,7,0,0,0,1,1,0,0,0,3,0,0,0,0
509,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,0,3,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0
514,4,8,3,2,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2,3,0,2,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
518,1,4,4,2,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2,4,3,1,1,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0
525,9,25,10,11,0,0,11,2,2,0,8,0,0,0,0,1,0,0,0,0
527,4,3,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,3,9,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
530,12,11,17,5,16,13,1,4,1,5,3,1,0,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,4,19,5,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0
540,11,19,4,4,9,9,0,0,1,0,2,0,0,2,0,0,0,0,1,0
545,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,10,6,8,2,0,1,1,0,4,0,7,0,0,0,0,0,0,0,0,0
550,4,5,4,9,1,10,9,1,4,0,7,2,0,0,0,0,0,0,0,0
551,4,1,3,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,11,9,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
556,7,7,5,1,1,6,2,0,0,2,0,0,0,0,0,0,0,0,4,0
557,12,6,5,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0
558,13,15,12,4,3,2,3,0,3,1,1,0,0,0,0,0,0,0,0,0
562,4,1,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,11,29,7,4,0,3,6,0,2,2,0,2,0,0,0,0,0,0,7,0
566,5,10,3,4,5,12,2,2,2,1,0,1,0,0,0,1,0,1,1,0
567,5,10,3,4,5,12,2,2,2,1,0,1,0,0,0,1,0,1,1,0
570,2,13,2,6,4,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0
572,6,21,8,8,0,6,6,0,8,0,3,6,0,0,0,0,0,0,2,0
573,3,11,2,0,0,0,0,7,0,1,0,1,0,0,0,2,0,0,0,0
574,1,2,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0
576,9,7,0,0,0,2,7,2,0,0,1,0,0,0,0,0,0,0,1,0
578,2,8,2,2,0,4,2,10,2,0,3,0,0,0,0,0,0,0,0,0
579,8,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
580,21,31,8,10,1,12,5,0,4,0,5,2,0,4,0,2,1,0,1,0
581,8,6,1,1,4,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,3,4,5,2,0,0,1,0,3,1,0,0,0,2,0,0,0,0,1,0
584,9,6,13,0,0,1,2,1,1,0,0,0,0,0,0,5,0,0,0,0
587,5,6,7,5,3,4,3,0,0,1,1,0,0,1,0,0,0,0,1,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,9,2,4,6,5,3,2,0,1,1,3,0,0,0,0,0,0,0,0,0
594,4,9,7,12,0,6,1,1,7,0,1,0,0,0,0,0,0,0,4,0
595,10,11,4,2,0,0,9,0,0,0,5,0,0,0,0,3,0,0,0,0
597,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
601,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
606,11,5,9,8,5,14,0,3,4,2,3,0,0,0,0,2,0,0,0,0
607,5,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,27,10,5,3,0,5,2,0,2,0,3,0,0,0,0,0,0,0,1,0
609,3,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,15,3,3,10,4,1,7,11,0,0,0,4,0,0,0,1,0,0,1,0
611,9,12,5,2,1,4,3,0,2,1,2,0,0,0,0,0,0,0,0,0
613,16,8,5,9,4,7,3,3,2,2,5,1,0,0,0,0,1,0,0,0
614,19,6,12,5,9,7,9,6,5,0,1,0,0,0,0,0,0,0,1,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,4,8,2,1,8,2,3,0,2,0,1,6,0,0,0,1,0,0,0,0
619,3,10,3,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
622,2,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
623,2,0,0,1,10,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
625,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,15,10,4,2,9,6,2,6,0,1,1,0,0,0,1,0,1,0,6,0
636,5,1,8,1,2,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0
639,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642,6,6,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
643,3,3,2,4,3,4,9,0,1,0,0,1,0,0,0,1,1,0,0,0
645,7,7,1,5,2,15,8,0,0,0,3,3,0,0,0,2,0,0,1,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,15,1,18,4,2,0,4,1,2,0,1,0,0,0,0,0,0,0,1,0
653,11,9,10,0,1,6,5,0,0,0,6,4,0,0,0,0,0,0,0,0
