student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
138,11,10,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
139,8,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
140,4,4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,26,3,12,0,7,1,5,0,0,0,0,0,0,2,0,0,1,0,0,1
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,5,1,3,0,1,2,0,4,0,1,0,0,0,2,0,0,0,0,0,0
162,7,4,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,4,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,17,1,1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
175,11,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,12,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
186,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
191,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,2,0,5,6,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0
196,6,9,5,1,15,1,1,0,0,0,0,0,0,2,0,0,2,7,1,2
197,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
201,10,1,1,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
205,5,7,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
212,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,24,2,2,0,4,1,2,6,0,0,0,0,0,6,0,0,0,0,0,0
219,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,9,3,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
236,5,0,0,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
237,2,1,5,0,5,2,1,7,0,0,0,3,0,0,3,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,7,2,0,0,4,2,0,4,4,0,2,0,0,0,0,0,0,0,0,0
245,6,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
246,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
254,9,3,1,0,2,1,0,2,0,3,2,0,0,0,0,0,1,0,0,0
255,6,1,4,19,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
256,19,3,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,6,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
268,6,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
269,18,4,2,1,2,5,2,2,2,0,0,0,0,0,1,0,5,22,0,0
271,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,4,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
275,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,12,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0
279,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
291,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
293,18,6,1,5,0,3,1,2,0,3,0,0,0,0,0,0,0,0,1,0
294,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
297,3,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
298,24,11,7,4,8,2,10,4,2,2,0,1,3,1,0,0,1,0,0,0
299,3,0,2,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
304,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,7,6,2,4,9,1,4,0,0,0,1,1,0,0,0,3,0,0,0,0
306,3,8,0,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
309,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,30,7,6,1,8,3,6,4,0,0,0,0,0,6,0,0,0,0,0,1
320,4,4,5,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
322,0,2,0,0,9,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,4,0,1,4,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
326,8,6,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
327,2,6,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,13,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,8,1,0,7,4,7,1,0,0,0,0,0,2,0,2,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
357,20,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
358,22,2,4,0,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,2
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,11,4,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0
365,16,3,4,0,3,0,1,3,4,0,0,0,0,0,3,0,2,0,0,0
367,5,0,6,2,0,0,0,3,1,2,0,1,0,2,0,0,0,0,0,0
371,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,13,14,10,1,3,3,3,0,0,4,0,0,0,0,1,0,1,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,8,6,2,3,3,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1
378,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,4,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,4,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
394,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,7,1,3,0,11,0,1,1,0,1,0,0,0,1,0,0,4,1,0,0
398,8,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,9,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
413,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,0,8,0,0,0,5,0,0,2,0,1,0,0,2,0,0,2,3,0,0
417,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,14,3,2,1,7,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,14,3,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0
430,12,4,0,2,0,3,5,0,0,0,1,0,0,0,3,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432,6,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
439,5,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3
440,5,1,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
441,0,4,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
442,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,18,1,3,1,1,3,1,1,0,2,1,0,0,1,0,0,2,0,0,0
445,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
449,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450,3,2,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2
452,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,8,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0
459,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,3,10,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
467,20,9,5,2,0,3,5,0,0,3,0,0,0,0,0,0,1,0,2,0
468,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
475,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,5,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
483,34,11,7,7,2,1,3,0,1,0,0,0,0,0,3,0,0,0,0,0
487,3,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,34,4,1,3,4,0,0,1,3,2,1,0,0,2,0,0,3,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
499,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,20,1,2,1,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1
514,4,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,5,3,0,3,2,2,0,2,3,0,0,0,0,0,0,0,3,0,0,0
518,4,2,0,1,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,27,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
527,5,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,10,1,0,0,0,2,2,1,2,0,0,0,0,5,0,0,0,0,0,0
530,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,7,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
540,2,2,1,4,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
545,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
546,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
547,2,3,1,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,21,2,4,0,0,1,8,1,0,0,0,0,3,4,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,13,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
553,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
555,5,15,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0
556,3,3,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0
557,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,6,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,11,3,2,1,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,0
567,11,3,2,1,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,0
570,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0
573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,1,2,2,0,0,3,0,1,2,0,0,0,0,0,0,1,2,0,0,0
576,7,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,3
578,9,2,2,3,2,1,0,0,0,15,0,0,7,3,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,2,0,4,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
581,8,1,0,2,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,4,0,7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
584,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,5,2,3,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
594,7,3,12,2,2,0,0,2,2,1,0,0,1,0,0,0,0,2,0,1
595,5,1,5,0,1,0,2,0,0,0,0,0,0,11,4,0,0,0,0,0
597,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,7,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
607,2,1,4,0,4,0,0,3,0,0,0,0,1,0,0,0,1,2,0,0
608,10,0,0,3,2,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0
609,6,5,1,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
610,9,2,1,2,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
611,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
614,8,2,2,1,8,0,7,0,0,0,0,0,0,3,0,0,2,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
619,15,2,6,2,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0
622,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
623,5,1,0,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
625,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
630,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,2,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,3,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
643,7,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,25,1,1,0,2,2,1,0,1,0,0,0,0,5,0,0,1,0,0,0
653,5,1,0,2,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0
