student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
245,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
255,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
265,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
269,6,0,4,0,8,1,1,0,4,0,2,0,0,0,0,0,5,0,0,2
271,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
277,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
293,4,3,0,1,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
294,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,5,4,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
299,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
304,1,0,1,2,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0
305,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
306,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
309,0,2,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
314,1,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,5,0,2,2,3,3,0,0,0,0,0,1,0,1,0,2,0,0,1,0
320,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
327,2,1,0,0,1,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0
330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,4,0,1,2,1,0,1,0,2,0,1,0,1,3,0,1,1,1,0,0
346,5,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0
347,0,0,1,1,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0
349,12,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
351,5,1,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
357,5,2,0,0,1,3,2,0,0,1,0,0,0,0,0,0,3,0,0,0
358,9,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
367,4,0,1,1,1,0,0,0,3,1,0,0,3,1,0,0,0,2,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,9,1,0,5,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,6,0,1,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
378,9,2,1,0,5,6,1,0,1,0,0,0,0,0,0,0,0,7,0,1
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0
393,1,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,6,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0
398,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
401,3,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0
413,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
417,5,2,5,3,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
418,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
421,7,0,1,0,5,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0
424,5,2,3,2,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,1,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
429,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
431,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
432,3,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
435,3,0,0,0,2,0,1,5,0,0,3,0,4,0,0,0,0,0,0,0
439,6,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
440,0,0,1,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
441,1,4,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
442,1,2,1,0,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0
443,8,0,8,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
445,1,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0
449,15,2,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2
450,3,1,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1
452,2,3,1,0,5,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
453,2,4,0,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
456,2,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,13,0,1
459,8,0,0,0,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
464,1,0,1,4,0,0,1,0,0,0,0,1,9,4,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
467,2,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
468,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
469,0,2,2,0,1,0,0,2,0,0,0,1,3,1,2,0,0,0,0,0
471,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
475,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,2,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0
482,50,2,3,7,13,8,6,4,0,0,2,0,0,5,0,0,3,5,0,0
483,3,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
487,2,4,1,0,3,3,0,2,4,1,1,0,3,0,2,0,1,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,11,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,3,1,0,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,4,1,3,0,6,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0
514,5,3,2,0,0,3,0,0,0,1,1,0,0,1,0,0,0,3,0,3
515,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,5,0,0,0,0,3,1,1,2,5,0,0,0,0,0,0,3,0,0,0
518,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,9,2,0,0,11,0,5,0,0,0,1,0,2,4,0,0,2,0,0,0
525,3,3,0,0,0,0,1,4,0,1,0,2,3,0,0,0,0,0,0,0
527,7,0,1,0,6,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0
528,10,4,7,4,3,1,0,1,0,8,0,0,0,2,1,0,4,6,1,2
530,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,7,1,0,1,1,0,4,1,1,3,0,0,4,0,0,0,1,0,0,0
540,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
549,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,0,0,1,1,0,2,0,3,0,0,0,0,1,3,5,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,4,1,2,3,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0
553,7,2,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
556,6,0,2,1,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
558,5,0,0,4,11,2,3,0,0,2,0,0,0,1,0,0,0,2,1,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,7,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
566,11,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
567,11,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,9,11,16,6,0,7,0,0,0,1,0,0,2,0,0,1,1,0,0,0
573,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,3,1,2,1,2,0,5,0,0,0,0,2,0,0,11,0,0,0,0,0
578,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,2,4,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,5,0,6,0,2,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0
595,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597,3,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0
607,5,2,0,0,0,0,1,4,5,0,0,0,0,0,0,0,1,0,2,0
608,3,1,0,2,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0
609,6,0,1,0,0,0,0,1,0,0,0,0,10,2,3,0,0,0,0,0
610,23,0,0,14,2,2,4,5,0,1,2,0,11,9,0,0,0,2,0,1
611,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
613,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
614,5,0,1,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,2,5,5,0,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0
622,9,2,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,3,0,0
623,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630,14,0,3,0,1,0,1,3,0,0,0,0,0,7,0,0,0,0,0,0
636,6,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0
639,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
642,6,1,3,1,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
643,0,2,0,4,0,0,1,0,1,0,0,2,0,3,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
652,7,0,0,4,8,0,1,2,3,1,1,2,0,4,0,0,0,0,0,0
653,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
