student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
54,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,5,2,0,1,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0
75,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,11,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
106,1,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
108,11,0,2,2,0,1,1,0,7,2,0,0,0,1,0,5,1,1,0,0
109,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,4,3,2,5,3,0,0,0,2,0,1,0,2,0,0,0,0,0,0
112,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
114,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3,1,1,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
138,2,2,2,0,1,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0
139,7,6,3,0,4,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0
140,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0
148,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,5,1,4,3,1,1,0,1,1,0,0,1,0,0,3,0,1,0,0,3
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,5,3,1,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
164,4,0,0,4,0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3,1,0,0,12,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,4,0,0,1,8,3,2,1,1,0,0,0,0,1,0,0,6,1,0,0
182,7,0,0,1,3,3,3,0,0,2,0,0,0,1,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,15,1,1,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
194,7,2,0,0,1,0,0,4,1,5,0,0,0,3,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
200,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,7,6,4,4,3,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,3,0,2,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
245,9,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,5
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,8,0,1,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0
254,6,2,0,0,2,0,0,0,1,0,0,5,3,0,0,0,0,1,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,4,1,0,3,6,4,8,0,0,0,0,0,0,0,0,0,5,0,0,0
275,4,1,2,0,6,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1,3,1,5,1,0,0,0,2,0,3,0,0,0,0,1,1,0,0,0
287,1,3,1,5,1,0,0,0,2,0,3,0,0,0,0,1,1,0,0,0
289,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,5,3,2,0,2,3,6,0,2,0,0,0,2,0,0,1,0,0,0,0
306,10,5,5,7,1,2,5,3,1,1,3,0,0,0,0,0,0,0,0,0
309,7,10,4,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,10,2,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,9,0,0
320,2,3,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,3,0,0
322,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,4,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0
326,3,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,7,1,2,2,4,0,6,0,0,0,1,0,0,0,0,5,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
357,5,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2
358,4,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,10,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,4,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0
398,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
408,13,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,4,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
420,16,3,0,1,5,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,5,0,0,0,2,1,0,1,0,3,1,0,0,0,4,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,8,1,6,3,0,1,2,0,0,0,0,0,0,4,0,0,1,0,0,0
435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,6,0,1,0,0,2,0,1,1,1,0,0,2,1,0,1,0,0,0,0
445,1,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
447,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,7,0,0,0,0,2,0,0,2,0,0,0,4,1,0,0,0,1,0,0
456,8,8,3,2,0,3,0,0,0,12,0,0,1,1,0,0,2,0,0,0
459,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,4,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467,1,1,2,2,2,1,0,1,1,2,0,0,0,0,0,2,1,0,0,0
468,5,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,7,3,0,4,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,8,1,0,5,2,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0
493,14,4,1,0,3,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
503,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,9,3,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
514,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
515,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
517,4,0,0,1,0,0,1,0,0,0,0,1,1,2,0,2,0,1,0,0
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,20,2,2,2,3,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0
528,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
530,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,12,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
562,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0
565,8,4,0,2,8,1,1,0,0,1,0,0,0,0,0,2,0,4,0,1
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,5,1,6,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,7,3,0,5,9,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,4,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
594,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
607,7,2,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,7,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,9,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,2,2,2,0,3,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0
622,12,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0
623,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
653,10,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
