student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
197,0,2,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
200,2,1,1,1,3,1,0,4,0,0,0,0,0,0,0,0,3,0,0,1
201,7,4,4,3,2,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0
205,4,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
217,2,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,8,0,3,1,1,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0
225,11,3,5,0,0,2,1,1,1,0,0,0,0,0,7,0,9,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,15,3,3,3,0,2,2,1,0,2,0,0,0,4,0,0,1,3,1,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
233,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
235,2,2,0,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,6,3,5,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
238,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
240,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
242,1,2,5,3,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0
245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2,1,2,0,1,3,4,0,0,1,0,1,0,1,0,0,0,1,0,0
254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,15,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
258,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,4,3,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
268,8,0,1,2,3,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2
269,9,1,1,2,0,0,0,1,3,0,1,1,0,0,0,0,0,3,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2,1,6,3,0,1,1,1,1,0,1,0,0,2,0,0,0,0,1,0
275,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
279,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
281,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
286,21,4,0,1,7,3,0,1,2,1,0,0,0,0,0,0,0,4,0,0
287,21,4,0,1,7,3,0,1,2,1,0,0,0,0,0,0,0,4,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
294,18,2,0,0,0,1,2,1,4,1,0,0,0,0,0,1,0,0,0,0
297,5,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,22,3,6,3,0,2,7,1,0,1,0,0,0,1,4,0,2,0,0,0
299,3,0,0,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
304,3,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,4,2,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
309,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0
314,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,14,1,5,2,0,1,3,2,0,1,0,0,0,0,0,0,1,0,1,1
320,0,0,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
325,8,1,4,1,1,0,0,4,3,0,0,0,0,0,2,0,0,1,0,0
326,5,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
327,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
330,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
347,2,0,0,0,2,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0
349,5,0,0,3,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
351,4,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,12,2,6,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
358,22,3,3,1,5,0,1,2,0,0,0,0,0,0,0,0,3,0,0,4
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
367,5,3,0,1,8,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,1,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
393,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
396,7,4,3,1,1,0,0,4,0,0,0,7,0,0,0,0,2,0,0,0
398,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,5,4,0,1,12,0,0,7,0,0,0,0,0,0,1,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,3,1,3,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0
413,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,4,1,1,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
418,2,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
420,4,1,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,10,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
428,1,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
430,3,5,0,3,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,5,0,3,0,6,1,1,0,0,0,0,0,0,1,0,0,3,0,0,3
435,1,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
439,2,1,1,0,2,1,0,0,0,0,0,0,1,2,0,0,3,1,0,0
440,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
441,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
442,3,3,2,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0
443,13,3,1,4,1,2,0,1,0,1,0,0,0,3,2,0,3,0,0,1
445,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
447,4,0,0,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
449,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
452,1,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,2
453,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
456,2,3,7,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
459,7,2,0,2,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
461,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,20,4,4,2,11,0,1,2,0,2,0,0,0,0,0,0,1,0,2,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,6,6,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1
467,16,8,5,1,5,5,2,1,0,0,0,0,0,1,0,4,4,0,0,1
468,8,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,17,5,3,1,5,4,0,0,16,0,6,1,1,0,0,1,0,0,1,0
483,5,3,7,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
487,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
492,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
493,7,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
495,8,2,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
499,10,1,0,3,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0
503,12,1,3,2,9,0,2,6,0,1,0,0,0,3,0,0,1,0,0,0
507,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
509,5,1,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,15,2,4,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,5,0
514,7,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,6,0,1,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0
518,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,14,0,2,0,7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
525,10,1,0,10,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,2
527,8,1,1,2,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3
528,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530,17,0,1,4,2,1,3,0,0,1,0,0,0,0,0,0,0,2,0,1
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1,0,4,0,3,2,1,6,0,3,0,2,1,0,0,1,1,0,0,0
540,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,4,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
549,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550,9,4,4,7,0,0,2,1,0,8,0,0,0,2,0,0,0,4,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
555,15,10,4,2,3,4,6,1,2,1,1,0,0,1,0,0,1,0,0,0
556,23,3,7,2,15,4,3,1,0,2,0,0,6,1,0,0,0,9,1,0
557,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,13,1,1,0,2,0,2,0,0,9,0,0,1,0,0,0,0,0,0,0
562,3,0,4,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1
565,8,3,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2
566,25,10,2,0,4,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0
567,25,10,2,0,4,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0
570,7,4,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
572,3,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,8,1,1,0,2,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0
578,3,1,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,21,4,11,5,3,1,3,5,0,3,0,0,0,2,0,3,0,0,0,1
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
590,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
593,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,24,0,7,2,11,1,0,1,0,0,0,0,0,2,0,4,1,0,0,0
595,8,1,0,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
597,8,3,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,3
601,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
606,1,6,0,0,4,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0
607,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
608,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0
611,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
613,13,1,2,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
614,4,0,6,4,2,0,2,3,0,5,0,0,0,1,0,0,1,0,0,5
616,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,3,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,2
619,3,8,1,0,3,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0
622,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
623,1,3,1,1,2,4,1,0,4,1,1,0,0,0,0,0,0,1,0,0
625,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
636,7,0,2,0,2,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,4,4,1,0,2,4,0,0,1,0,5,0,0,0,0,0,0,0,0,0
643,12,5,3,2,8,1,1,0,0,1,1,0,0,1,2,0,1,1,0,0
645,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
652,9,0,1,2,5,0,0,2,5,2,0,0,0,1,0,0,0,0,0,1
653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
